TargetGene	Cell	log2FC.D14	RRA.padj.
OSR1	HAP1	-0.0498780330176186	1
OSR2	HAP1	0.0369944516479895	1
OTOP1	HAP1	0.0597129001353576	1
OTOP3	HAP1	-0.0160601482517665	1
OTP	HAP1	-0.000779804569023152	1
OTUD1	HAP1	-0.0842937723561192	1
OTX1	HAP1	0.000366094804067443	1
OVOL1	HAP1	0.0884412471529335	1
OVOL2	HAP1	0.165881947554061	1
OXSM	HAP1	-0.042976368498214	1
P4HA1	HAP1	-0.0900766919800198	1
PABPC1L	HAP1	-0.172873015176878	1
PABPC3	HAP1	-0.148616424121098	1
PABPC5	HAP1	-0.0134115204142195	1
PABPN1L	HAP1	0.0731556713304977	1
PAIP2B	HAP1	-0.024800664518399	1
PAK2	HAP1	-0.253250822034751	1
PAN2	HAP1	0.381747786270373	1
PAN3	HAP1	0.561976319084053	1
PAPD4	HAP1	-0.555357054613771	1
PAPD5	HAP1	0.0340136962171917	1
PAPOLB	HAP1	-0.0382615757240356	1
PAPSS1	HAP1	-0.124180282640814	1
PAQR6	HAP1	0.0120186093975892	1
PARP12	HAP1	0.0736389275729382	1
PARP4	HAP1	-0.0712110151204478	1
PARS2	HAP1	0.0600190716965869	1
PATL2	HAP1	-0.0125473334349018	1
PATZ1	HAP1	-0.172297165928295	1
PAWR	HAP1	0.00700056526227609	1
PAX1	HAP1	-0.0457111153440362	1
PAX2	HAP1	0.0515530444940095	1
PAX3	HAP1	0.043946662221747	1
PAX4	HAP1	-0.00749675094248592	1
PAX5	HAP1	0.0144762174399371	1
PAX6	HAP1	0.00385559728587311	1
PAX7	HAP1	-0.0586144810387145	1
PAX8	HAP1	0.00981345688133204	1
PBX4	HAP1	-0.0139511633737358	1
PBXIP1	HAP1	0.0468881247512708	1
PC	HAP1	-0.0905775733035099	1
PCBP3	HAP1	0.0366893333858455	1
PCBP4	HAP1	-0.0155268112659723	1
PCCA	HAP1	-0.0293532139068735	1
PCNP	HAP1	-0.405116461821676	1
PCSK6	HAP1	0.0780129771296814	1
PDCD2	HAP1	-0.232824358101801	1
PDCD4	HAP1	-0.0880726394515917	1
PDCD5	HAP1	-0.211450530742755	1
PDCL	HAP1	-0.103678484429279	1
PDLIM1	HAP1	-0.00279732921305063	1
PDRG1	HAP1	-0.0828434639677408	1
PDX1	HAP1	0.0180500689502255	1
PDZK1	HAP1	0.0558179910186121	1
PELI1	HAP1	-0.0193808159793072	1
PET112	HAP1	-0.217279498463247	1
PEX16	HAP1	-0.115960469696473	1
PFDN6	HAP1	-0.0249082906772418	1
PFKL	HAP1	0.00702194945049502	1
PGM3	HAP1	-0.105158808250105	1
PGR	HAP1	0.0047234278352476	1
PHF11	HAP1	0.113589546617782	1
PHF12	HAP1	-0.101431503540563	1
PHF19	HAP1	0.0246077417905787	1
PHF21A	HAP1	-0.0208640163318513	1
PHOX2A	HAP1	-0.0895003111557702	1
PHOX2B	HAP1	0.0396664136831227	1
PHPT1	HAP1	0.0190227867586425	1
PHRF1	HAP1	-0.286440319384376	1
PI4KA	HAP1	-0.601642318438305	1
PI4KB	HAP1	-0.0590760769692657	1
PIFO	HAP1	-0.0684204260420631	1
PIGC	HAP1	-0.128489941560344	1
PIGH	HAP1	-0.0517127130473075	1
PIGV	HAP1	-0.25081900670903	1
PIH1D2	HAP1	0.000768844097401495	1
PIH1D3	HAP1	0.0237213733465869	1
PIN4	HAP1	-0.0987683478808302	1
PINK1	HAP1	0.0342821553382548	1
PINX1	HAP1	-0.0394496602893226	1
PISD	HAP1	-0.177664110044525	1
PITX1	HAP1	-0.274599261427059	1
PITX2	HAP1	0.0461649102674565	1
PITX3	HAP1	0.109240679283251	1
PIWIL1	HAP1	0.03387004260883	1
PIWIL2	HAP1	-0.0777358785947804	1
PIWIL3	HAP1	0.0607034799216103	1
PIWIL4	HAP1	-0.0334215043693965	1
PKD1	HAP1	-0.0603558281408807	1
PKHD1	HAP1	-0.0927248705060125	1
PKHD1L1	HAP1	0.00499571899599318	1
PKNOX2	HAP1	-0.0486090233245597	1
PLAG1	HAP1	0.189645088793863	1
PLAGL1	HAP1	-0.0430760160898104	1
PLAGL2	HAP1	-0.120510087332972	1
PLBD2	HAP1	-0.040875689620389	1
PLD6	HAP1	-0.340422452166854	1
PLEK	HAP1	-0.00202563503085946	1
PLEK2	HAP1	0.0439004445880316	1
PLEKHA4	HAP1	0.0298482121287137	1
PLEKHM1	HAP1	-0.0124350304646795	1
PLOD1	HAP1	-0.11565130904448	1
PLSCR1	HAP1	-0.074301668357139	1
PLXNA1	HAP1	-0.0281748165771352	1
PLXNA2	HAP1	0.016170352770115	1
PLXNA3	HAP1	-0.0589892461981111	1
PLXNA4	HAP1	0.0415107114233555	1
PLXNB1	HAP1	0.00889484296459799	1
PLXNB2	HAP1	-0.0158155659558397	1
PLXNB3	HAP1	-0.0116619866360563	1
PLXNC1	HAP1	-0.0302813424951356	1
PLXND1	HAP1	0.0230342572532813	1
PMF1	HAP1	-0.0155799872496939	1
PMM1	HAP1	-0.0686943768293123	1
PMM2	HAP1	-0.294674760402929	1
PMS1	HAP1	-0.316605515594315	1
PMVK	HAP1	-0.015682754847423	1
PNLDC1	HAP1	-0.010981073721716	1
POC1A	HAP1	-0.123194386358289	1
POLDIP3	HAP1	-0.320310463968576	1
POLE4	HAP1	0.00755281093952339	1
POLR2L	HAP1	-0.344130658721364	1
POLR3F	HAP1	-0.108381975180184	1
POM121C	HAP1	-0.146055057688633	1
POMGNT2	HAP1	-0.0454754579336991	1
POP7	HAP1	-0.300047637689482	1
POU1F1	HAP1	-0.013524054779415	1
POU2F2	HAP1	-0.0845768752098112	1
POU2F3	HAP1	-0.0286891453079383	1
POU3F1	HAP1	-0.0572396711622407	1
POU3F2	HAP1	-0.0232521238332848	1
POU3F3	HAP1	-0.038921957069943	1
POU3F4	HAP1	0.0321659831390475	1
POU4F1	HAP1	-0.0706998015323778	1
POU4F2	HAP1	0.0224575178003971	1
POU4F3	HAP1	-0.0065288555699537	1
POU5F1	HAP1	0.0502278360515378	1
POU6F1	HAP1	0.0816275643767869	1
POU6F2	HAP1	0.0224315274789747	1
PPAN	HAP1	-0.0159252413228654	1
PPARA	HAP1	0.0667999729561845	1
PPARD	HAP1	0.0162433772957801	1
PPARG	HAP1	-0.0542317240204716	1
PPARGC1A	HAP1	-8.66582005223041e-05	1
PPARGC1B	HAP1	0.100014887556433	1
PPCS	HAP1	-0.0437735344797321	1
PPIC	HAP1	-0.0647292943116439	1
PPID	HAP1	-0.618280067381887	1
PPP1R13L	HAP1	-0.0299839783450512	1
PPP1R14B	HAP1	-0.0805566244097343	1
PPP1R35	HAP1	-0.166820951234494	1
PPP2R3C	HAP1	-0.294126729603737	1
PPP6R1	HAP1	-0.0938561451976605	1
PQBP1	HAP1	-0.0668480921622058	1
PRAC1	HAP1	-0.0179246950171482	1
PRB3	HAP1	0.043108481803411	1
PRB4	HAP1	0.0379994849922155	1
PRCC	HAP1	-0.435055356419129	1
PRCP	HAP1	-0.106053628379112	1
PRDM1	HAP1	-0.0804570117307746	1
PRDM12	HAP1	-0.0169100596822595	1
PRDM13	HAP1	0.0529373697228835	1
PRDM14	HAP1	-0.0488327452242338	1
PRDM16	HAP1	0.00560130713066506	1
PRDM5	HAP1	-0.0141500007647959	1
PRDM6	HAP1	-0.0663343479192378	1
PRDM7	HAP1	0.0560070670542633	1
PRDM8	HAP1	-0.0369029835168549	1
PRDM9	HAP1	-0.021583319124863	1
PRKAR1A	HAP1	-0.154882127615599	1
PRKRIP1	HAP1	-0.120622813342503	1
PROP1	HAP1	0.0214239156750692	1
PROX1	HAP1	-0.00414544155983464	1
PROX2	HAP1	0.0333438777935922	1
PRPF40B	HAP1	0.0451946372283249	1
PRR12	HAP1	-0.0896833001727582	1
PRR3	HAP1	-0.187574194487573	1
PRRX1	HAP1	-0.0515976047736778	1
PRRX2	HAP1	0.078252328371354	1
PRSS33	HAP1	0.0268663647264501	1
PSEN2	HAP1	-0.0593859141727537	1
PSMD5	HAP1	0.0406910756695969	1
PSME1	HAP1	-0.0630112393833387	1
PSME2	HAP1	-0.00597823975068397	1
PSMG2	HAP1	-0.439151282837813	1
PSMG3	HAP1	-0.180957198705727	1
PSMG4	HAP1	-0.387272613330732	1
PSPC1	HAP1	-0.0567531857257949	1
PSTK	HAP1	-0.130900024685243	1
PTCD2	HAP1	-0.292701028279667	1
PTCHD2	HAP1	0.0210605872212563	1
PTF1A	HAP1	0.00344588387782355	1
PTMS	HAP1	-0.141839562126866	1
PTPN18	HAP1	-0.0236022173417409	1
PTRF	HAP1	-0.0439140690197795	1
PTRH1	HAP1	-0.0617775739361049	1
PTRHD1	HAP1	0.0543739119482541	1
PTTG1IP	HAP1	-0.0437558108006006	1
PURA	HAP1	0.017012272594953	1
PURB	HAP1	-0.0210211423384751	1
PURG	HAP1	-0.0218498470448466	1
PUS10	HAP1	-0.0901363746415461	1
PUS7L	HAP1	-0.0853142957393822	1
PUSL1	HAP1	-0.097205303939174	1
PXN	HAP1	-0.0594040260640293	1
PYGL	HAP1	-0.137815353145563	1
QDPR	HAP1	-0.137974549509541	1
QTRT1	HAP1	-0.122358703831443	1
R3HCC1	HAP1	-0.103069480504292	1
R3HCC1L	HAP1	-0.0876474598275203	1
R3HDM1	HAP1	0.119543497721326	1
R3HDM2	HAP1	0.00923963684560498	1
RAB11B	HAP1	-0.0278632859669766	1
RAB1B	HAP1	0.0898753199378571	1
RAB22A	HAP1	-0.0687963203786225	1
RAB5B	HAP1	-0.0119139510603595	1
RAB6A	HAP1	-0.0366694291779055	1
RAB7A	HAP1	-0.365221567850404	1
RABIF	HAP1	-0.102327155145379	1
RABL6	HAP1	-0.243895443231297	1
RAG1	HAP1	-0.033483248320823	1
RALB	HAP1	-0.0226291291969573	1
RALYL	HAP1	0.109527281471334	1
RANBP17	HAP1	0.0350619978305573	1
RAPGEF3	HAP1	-0.00497943213914927	1
RAPGEF4	HAP1	-0.0148970125256188	1
RAPGEF5	HAP1	-0.0150597051039835	1
RARA	HAP1	-0.0865948725250445	1
RARB	HAP1	0.0786128396068784	1
RARG	HAP1	-0.0272075995299985	1
RAVER1	HAP1	-0.0326697901460427	1
RAVER2	HAP1	-0.0659105007915058	1
RAX	HAP1	-0.019696684381559	1
RAX2	HAP1	-0.0376645745174939	1
RBAK	HAP1	-0.108449376264027	1
RBBP5	HAP1	0.35439594954769	1
RBFOX1	HAP1	-0.0478736848357014	1
RBFOX2	HAP1	0.221544162242994	1
RBFOX3	HAP1	-0.0213012115781893	1
RBM11	HAP1	0.0430787432220601	1
RBM15B	HAP1	-0.265228670229266	1
RBM20	HAP1	-0.0620941122906585	1
RBM24	HAP1	0.0351306177473368	1
RBM38	HAP1	-0.255236552338205	1
RBM43	HAP1	-0.0595313555588412	1
RBM44	HAP1	0.00230012862935828	1
RBM45	HAP1	0.0322127514494089	1
RBM46	HAP1	-0.00484064233456816	1
RBM47	HAP1	-0.0318605210305607	1
RBMS2	HAP1	-0.106302850959889	1
RBMS3	HAP1	-0.0682329469209049	1
RBMXL1	HAP1	-0.030167660577848	1
RBMXL2	HAP1	-0.0559087716909673	1
RBMXL3	HAP1	0.0637366919469109	1
RBPJL	HAP1	0.0592264852604202	1
RBPMS2	HAP1	-0.007956791897957	1
RC3H2	HAP1	-0.342673290222874	1
RCAN1	HAP1	-0.085936798686302	1
RCOR1	HAP1	-0.0508828161928658	1
RCOR2	HAP1	0.220406525173096	1
RCOR3	HAP1	-0.147388026935871	1
RECQL	HAP1	-0.118240684533971	1
REEP4	HAP1	-0.113228823120402	1
RELB	HAP1	0.0561161092486594	1
RELL2	HAP1	0.00859529567525007	1
REPIN1	HAP1	-0.158666295733385	1
RFNG	HAP1	-0.041215066628013	1
RFWD2	HAP1	-0.483791924182366	1
RFX1	HAP1	-0.0908886501285891	1
RFX2	HAP1	0.042899204340354	1
RFX4	HAP1	-0.0634167515533758	1
RFX6	HAP1	0.0194718863025726	1
RFXANK	HAP1	-0.0325963589023618	1
RGP1	HAP1	-0.024955880767417	1
RGS11	HAP1	0.00121278980994817	1
RGS6	HAP1	-0.021616236634474	1
RGS7	HAP1	-0.0409610766138313	1
RGS9	HAP1	-0.000794725277581658	1
RHOA	HAP1	-0.0811716919473492	1
RHOQ	HAP1	-0.299777888045093	1
RHOXF1	HAP1	-0.0214034740601323	1
RHPN1	HAP1	-0.0144432355884329	1
RIC8A	HAP1	-0.0653329790357852	1
RILP	HAP1	0.00159342754422953	1
RMI2	HAP1	-0.0403058686073662	1
RNASE1	HAP1	-0.125490702566703	1
RNASE10	HAP1	-0.0138270854378687	1
RNASE12	HAP1	0.0084624867308994	1
RNASE13	HAP1	-0.0561207403651148	1
RNASE2	HAP1	-0.0154123241497615	1
RNASE3	HAP1	0.0487985079593311	1
RNASE6	HAP1	-0.0350227521960225	1
RNASE7	HAP1	0.0138450257464225	1
RNASE8	HAP1	0.0321800501755915	1
RNASE9	HAP1	0.0542340188678286	1
RNASEH2A	HAP1	-0.278598729712199	1
RNASEK	HAP1	-0.288059455089205	1
RNASEL	HAP1	-0.0306225560039203	1
RNASET2	HAP1	-0.0679942487678758	1
RNF113A	HAP1	-0.104187098105189	1
RNF113B	HAP1	0.0254486183022467	1
RNF114	HAP1	-0.326233328411035	1
RNF125	HAP1	-0.0179998637577189	1
RNF166	HAP1	-0.00138008767418802	1
RNF168	HAP1	-0.136425492266823	1
RNF17	HAP1	-0.0218922856231202	1
RNFT1	HAP1	-0.0387518719237129	1
RNH1	HAP1	-0.07678658745183	1
RNMTL1	HAP1	-0.161610666082335	1
RORA	HAP1	-0.102260941391648	1
RORB	HAP1	-0.0562962659204687	1
RORC	HAP1	0.0239399293101591	1
RP9	HAP1	-0.617037894565241	1
RPA4	HAP1	0.0431475315142329	1
RPIA	HAP1	0.0246631155291012	1
RPL3L	HAP1	0.0151982364810309	1
RPP21	HAP1	-0.0156893001827942	1
RPUSD1	HAP1	-0.0585982671306685	1
RRAGC	HAP1	-0.0282097506656235	1
RRBP1	HAP1	-0.00376746570883749	1
RSPH3	HAP1	-0.0188864204188712	1
RSPH9	HAP1	-0.00489345833411245	1
RTEL1	HAP1	-0.236820298606416	1
RUNX2	HAP1	0.00499283638914387	1
RUNX3	HAP1	-0.0898595589278141	1
RXRA	HAP1	-0.0150534023431092	1
RXRB	HAP1	-0.0611895359172751	1
RXRG	HAP1	0.021079085615509	1
S100A13	HAP1	0.0821085708712619	1
SAFB2	HAP1	-0.0575023705506634	1
SALL2	HAP1	0.0144030103962886	1
SALL3	HAP1	0.00776075324397914	1
SALL4	HAP1	0.00375473169304151	1
SAMD4A	HAP1	-0.0834146367997034	1
SAMHD1	HAP1	-0.0216524941600273	1
SARS2	HAP1	-0.139748539988835	1
SATB1	HAP1	0.000643952861373662	1
SATB2	HAP1	-0.0224493323791113	1
SBNO1	HAP1	-0.0221456953234337	1
SCAMP3	HAP1	-0.0357874219558404	1
SCARF1	HAP1	-0.0125560703738073	1
SCG5	HAP1	0.0457337529751149	1
SCGB1C1	HAP1	0.00427679643662105	1
SCMH1	HAP1	-0.0701194755096187	1
SCML4	HAP1	0.0266750867385103	1
SCNM1	HAP1	-0.0712045890207601	1
SCO2	HAP1	-0.111760887769833	1
SCRT1	HAP1	0.00805073588675316	1
SCRT2	HAP1	0.0552543985735271	1
SCYL2	HAP1	-0.124025320123238	1
SDC1	HAP1	-0.0786782150527883	1
SDC3	HAP1	0.0390251470437423	1
SDF4	HAP1	-0.16929888021217	1
SDHA	HAP1	-0.155703669934943	1
SDHAF2	HAP1	-0.123317093446524	1
SDSL	HAP1	0.0388879904439071	1
SEC16A	HAP1	-0.548321739072074	1
SEL1L3	HAP1	0.0119716062986202	1
SEMA4A	HAP1	-0.00154019966357853	1
SERINC2	HAP1	0.0879745997834368	1
SERPINB1	HAP1	-0.0839986581462715	1
SETBP1	HAP1	-0.095530058433594	1
SETD1A	HAP1	-0.180230209475441	1
SETD1B	HAP1	0.109216637618048	1
SETDB2	HAP1	-0.0814804801466793	1
SEZ6L2	HAP1	-0.00613304437124191	1
SGPP1	HAP1	-0.0741725971678791	1
SH2B1	HAP1	-0.121243983008233	1
SH3BGRL	HAP1	-0.0283486689867441	1
SHOX2	HAP1	0.0484273143278707	1
SHPRH	HAP1	-0.0643543305524453	1
SIDT1	HAP1	0.0943565059058584	1
SIDT2	HAP1	-0.0862259639922725	1
SIGLEC11	HAP1	0.105082295101194	1
SIM1	HAP1	0.00397704180068229	1
SIM2	HAP1	-0.0573342882173787	1
SIX1	HAP1	-0.0448739501972334	1
SIX2	HAP1	0.106161897557364	1
SIX3	HAP1	-0.11154136420669	1
SIX5	HAP1	0.0213741657893425	1
SIX6	HAP1	-0.0303669955338963	1
SKI	HAP1	0.0476437559839646	1
SLC22A4	HAP1	-0.0492384804387894	1
SLC25A10	HAP1	-0.047442916579356	1
SLC25A38	HAP1	-0.235680392211347	1
SLC25A45	HAP1	-0.0578306826888165	1
SLC26A10	HAP1	0.0610822210039275	1
SLC29A3	HAP1	0.0783832610731175	1
SLC35B2	HAP1	-0.0205992591589562	1
SLC39A13	HAP1	-0.00755542772087218	1
SLC39A3	HAP1	-0.00216579649487768	1
SLC41A1	HAP1	-0.118671072916606	1
SLC45A3	HAP1	-0.0622251427667285	1
SLC4A10	HAP1	0.00458793905589541	1
SLC4A5	HAP1	-0.0487904219436145	1
SLC51B	HAP1	0.0218119120613329	1
SLC7A6OS	HAP1	-0.486576163447729	1
SLC9A1	HAP1	-0.0202448546002016	1
SLC9A3R2	HAP1	-0.090274201088363	1
SLC9B1	HAP1	0.0686991879248745	1
SLIRP	HAP1	-0.211915893707687	1
SMAD3	HAP1	-0.0135020055004651	1
SMAD6	HAP1	-0.0798406622185799	1
SMAD9	HAP1	-0.0399604574441253	1
SMARCA4	HAP1	0.735948559884372	1
SMARCD1	HAP1	0.802648360943189	1
SMARCE1	HAP1	0.0613289217477903	1
SMIM12	HAP1	-0.109472726192589	1
SMR3B	HAP1	-0.0355570282671962	1
SMYD2	HAP1	-0.128574996123295	1
SNAI2	HAP1	0.00263358314573519	1
SNAI3	HAP1	-0.0507267745761213	1
SNAPC1	HAP1	-0.146297613133496	1
SNAPC4	HAP1	-0.699364839660393	1
SNAPIN	HAP1	-0.0232668860783921	1
SNCB	HAP1	-0.0671393215361939	1
SND1	HAP1	-0.0537581534278796	1
SNF8	HAP1	-0.268811317467329	1
SNRNP35	HAP1	-0.0981393818798771	1
SNX22	HAP1	-0.0308616104398785	1
SOCS3	HAP1	0.0268637606467524	1
SOHLH1	HAP1	0.0343279416043404	1
SOHLH2	HAP1	0.0117743760549842	1
SORBS2	HAP1	0.0829018064063546	1
SORD	HAP1	-0.323926694960018	1
SOWAHC	HAP1	-0.287637542184002	1
SOX1	HAP1	-0.0256835310481895	1
SOX10	HAP1	-0.041180223489311	1
SOX11	HAP1	0.0421023956801129	1
SOX12	HAP1	-0.0374859309378898	1
SOX13	HAP1	-0.097745273752464	1
SOX14	HAP1	0.0433304815589582	1
SOX15	HAP1	0.103593984576322	1
SOX17	HAP1	-0.0128820144702477	1
SOX18	HAP1	-0.109457657056559	1
SOX21	HAP1	-0.046388116860799	1
SOX3	HAP1	-0.0331491869272619	1
SOX30	HAP1	0.0259695848357798	1
SOX4	HAP1	-0.0961967654137665	1
SOX5	HAP1	-0.0566169144453352	1
SOX6	HAP1	-0.0615399058724079	1
SOX7	HAP1	-0.00554164334573937	1
SOX8	HAP1	0.0124354566819509	1
SOX9	HAP1	-0.0467826402103119	1
SP100	HAP1	-0.0811538512423617	1
SP110	HAP1	-0.000576762410248954	1
SP140	HAP1	0.0323943304964646	1
SP4	HAP1	-0.085894889601496	1
SP5	HAP1	0.0589878597478076	1
SP6	HAP1	0.0258287193640018	1
SP7	HAP1	-0.03437019628589	1
SP8	HAP1	-0.0673455698155058	1
SPATA2L	HAP1	-0.0463947898805168	1
SPATA33	HAP1	-0.0269149497120266	1
SPATS2	HAP1	-0.0342575643222669	1
SPATS2L	HAP1	-0.0565978103515756	1
SPCS2	HAP1	-0.225818176245668	1
SPDEF	HAP1	0.0432235558076981	1
SPDYE1	HAP1	0.0541481940704631	1
SPI1	HAP1	-0.00938704119877725	1
SPIB	HAP1	-0.00394278468022743	1
SPIC	HAP1	-0.00708653419875621	1
SPPL2A	HAP1	-0.097951697887659	1
SPR	HAP1	0.0104492338397631	1
SPRR2G	HAP1	0.030565641633727	1
SRA1	HAP1	0.00823049026107475	1
SRRM3	HAP1	-0.0494132839202018	1
SRRM4	HAP1	-0.0454448143730187	1
SRSF12	HAP1	-0.00822207707664148	1
SSBP4	HAP1	-0.0747333478396654	1
SSH1	HAP1	-0.0494842593516191	1
SSH2	HAP1	-0.0995957292547596	1
SSH3	HAP1	-0.0135336062166783	1
SSSCA1	HAP1	-0.156095899246008	1
SSX5	HAP1	0.105435089589249	1
ST18	HAP1	-0.000826180206412595	1
ST20	HAP1	-0.013336735608626	1
STARD3NL	HAP1	-0.0549251396323289	1
STAT2	HAP1	-0.0660178376358201	1
STAT3	HAP1	-0.0816524754797684	1
STAT4	HAP1	0.0312146932695925	1
STAT5A	HAP1	0.0761145760655878	1
STAT5B	HAP1	-0.066574293577098	1
STAT6	HAP1	0.0502356877342406	1
STAU1	HAP1	-0.28226463421112	1
STAU2	HAP1	-0.0741114739453954	1
STK25	HAP1	-0.126423966663596	1
STK32C	HAP1	-0.028139503737164	1
STRBP	HAP1	0.137900420715228	1
STX3	HAP1	-0.0466700727745848	1
STX4	HAP1	0.0335707543626364	1
SUCLA2	HAP1	-0.126293296300642	1
SURF1	HAP1	-0.124248698967322	1
SWT1	HAP1	0.0178018471003379	1
SYS1	HAP1	-0.0185913133485458	1
SYT15	HAP1	-0.00587671945083629	1
T	HAP1	-0.0238912947818919	1
TADA2B	HAP1	0.0177163394410335	1
TADA3	HAP1	-0.247423360764982	1
TAF1	HAP1	0.0243555347543353	1
TAF12	HAP1	-0.110255510942737	1
TAF13	HAP1	0.378683136525655	1
TAF15	HAP1	-0.534885595736432	1
TAF1A	HAP1	-0.405290501783516	1
TAF1C	HAP1	-0.753705604182311	1
TAF4	HAP1	0.233981002198202	1
TAF6	HAP1	-0.300485837782682	1
TAF9	HAP1	-0.241624913708795	1
TAL1	HAP1	-0.0167909408803131	1
TAL2	HAP1	0.0254651537394054	1
TAP1	HAP1	-0.0252327863291885	1
TAP2	HAP1	0.0123325325344392	1
TARBP2	HAP1	-0.060664780506226	1
TARSL2	HAP1	0.0360744607154228	1
TBC1D9B	HAP1	-0.0411595974222649	1
TBCB	HAP1	-0.109519428385193	1
TBCC	HAP1	-0.00209588002780844	1
TBR1	HAP1	0.0465427075103655	1
TBX1	HAP1	-0.381157324545479	1
TBX10	HAP1	-0.0229776127535275	1
TBX15	HAP1	0.0775509968132093	1
TBX18	HAP1	0.0672844725771457	1
TBX19	HAP1	-0.0333907863706803	1
TBX2	HAP1	0.0354706858928125	1
TBX20	HAP1	-0.016189560163498	1
TBX21	HAP1	-0.0160920888945527	1
TBX22	HAP1	0.0389525464185683	1
TBX3	HAP1	-0.191832508315697	1
TBX4	HAP1	-0.0541156129442429	1
TBX6	HAP1	-0.0343602812515729	1
TCEA2	HAP1	0.00354583697677157	1
TCEAL8	HAP1	-0.0570185106556511	1
TCF15	HAP1	0.0348198003303573	1
TCF19	HAP1	0.0134645120181583	1
TCF21	HAP1	-0.0417032291119551	1
TCF23	HAP1	0.0471565228352533	1
TCF24	HAP1	-0.0779545669538789	1
TCF3	HAP1	-0.232713978947079	1
TCF4	HAP1	-0.0834802325684921	1
TCF7	HAP1	0.0656527083606024	1
TCF7L1	HAP1	-0.0144760508629139	1
TDGF1	HAP1	-0.0298513483790992	1
TDRD1	HAP1	-0.0251375178156177	1
TDRD10	HAP1	0.0154463268497029	1
TDRD12	HAP1	0.024685066921113	1
TDRD15	HAP1	0.0451249009431076	1
TDRD3	HAP1	-0.0149931418180495	1
TDRD5	HAP1	0.00869434938446096	1
TDRD6	HAP1	0.0406528975725677	1
TDRD7	HAP1	0.096146649860811	1
TDRD9	HAP1	0.123633150966419	1
TDRKH	HAP1	-0.0278049856580929	1
TEAD1	HAP1	-0.15909862480344	1
TEAD2	HAP1	-0.0421041345030018	1
TEAD3	HAP1	0.00902696595974647	1
TEAD4	HAP1	-0.0512959559981292	1
TEF	HAP1	0.0519026740266768	1
TEP1	HAP1	0.0437114155639591	1
TERF2IP	HAP1	-0.159470341249766	1
TEX13A	HAP1	0.0207706168582663	1
TFAP2A	HAP1	0.0283640136943924	1
TFAP2B	HAP1	0.0428242637675086	1
TFAP2C	HAP1	-0.12862904543737	1
TFAP2D	HAP1	0.00917739629630179	1
TFAP2E	HAP1	0.0866472375447918	1
TFCP2L1	HAP1	0.0964906097487089	1
TFDP2	HAP1	-0.0638332825262065	1
TFDP3	HAP1	-0.0856252346540462	1
TFE3	HAP1	0.0948153254615638	1
TFEB	HAP1	0.0108203753742891	1
TFEC	HAP1	0.0527702323505843	1
TGFBRAP1	HAP1	-0.262523982557701	1
TGIF1	HAP1	-0.0805898114102831	1
TGIF2	HAP1	0.234376861530858	1
TGIF2LX	HAP1	0.0737777763006204	1
THAP10	HAP1	-0.0457768407308394	1
THAP2	HAP1	-0.0458080922593403	1
THAP7	HAP1	-0.204110042066985	1
THAP8	HAP1	-0.00648747528528193	1
THAP9	HAP1	-0.137038696244815	1
THRA	HAP1	0.0449546061728675	1
THRB	HAP1	-0.00576513761506625	1
THUMPD1	HAP1	-0.133871232531406	1
TIGD3	HAP1	0.101428426893899	1
TIGD4	HAP1	-0.0156848361099498	1
TIGD5	HAP1	-0.0597360711141541	1
TIGD6	HAP1	-0.0441697577559202	1
TIMM17B	HAP1	-0.00766412669718847	1
TLDC2	HAP1	0.0218442454212483	1
TLR3	HAP1	0.0656133295965949	1
TLR7	HAP1	-0.0505911293185707	1
TLR8	HAP1	-0.0559262908453323	1
TLX1	HAP1	0.0373055121308217	1
TLX2	HAP1	0.0711604460886422	1
TLX3	HAP1	-0.0249149601046234	1
TM7SF3	HAP1	-0.111496332535392	1
TMEM106B	HAP1	-0.022887672643271	1
TMEM14B	HAP1	-0.211609322212147	1
TMEM160	HAP1	0.0140039807579204	1
TMEM177	HAP1	0.0263930239667508	1
TMEM19	HAP1	-0.0448846731471351	1
TMEM199	HAP1	-0.0915959004098738	1
TMEM214	HAP1	-0.0605113117460002	1
TMEM218	HAP1	-0.0872612708334906	1
TMEM237	HAP1	-0.0803449106890147	1
TMEM260	HAP1	-0.0685969840877788	1
TMEM41B	HAP1	-0.543737653014029	1
TMEM50A	HAP1	-0.0848901133698922	1
TNFAIP1	HAP1	-0.00499854619413539	1
TNNT2	HAP1	0.0590822508276194	1
TNRC6C	HAP1	-0.0544764480953285	1
TOP1	HAP1	-0.557781070943602	1
TOP3B	HAP1	-0.0212961569672432	1
TOR2A	HAP1	0.172587113184456	1
TOX	HAP1	-0.00570143278723991	1
TOX2	HAP1	0.00996378964621737	1
TOX3	HAP1	-0.0233559049355441	1
TOX4	HAP1	0.109559429256765	1
TP53	HAP1	0.0316909466097128	1
TP53RK	HAP1	-0.105627772241204	1
TP63	HAP1	0.00989747342902963	1
TP73	HAP1	-0.0131612055126756	1
TPGS2	HAP1	-0.290415927259582	1
TPMT	HAP1	-0.0467703033929885	1
TPRX1	HAP1	0.00984422557953841	1
TRAF3IP1	HAP1	-0.0137815841734424	1
TRAFD1	HAP1	0.0569458571328705	1
TRAPPC1	HAP1	-0.431898287677719	1
TRAPPC12	HAP1	-0.0580389393127229	1
TRAPPC13	HAP1	-0.0700842328732343	1
TRAPPC3	HAP1	-0.350022999281251	1
TRDMT1	HAP1	-0.0418731087828825	1
